,prefix,input_file,group,input_dir
28,image28,image10101589_9261.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
29,image29,image10101589_9262.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
30,image30,image10101589_9263.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
31,image31,image10101589_9264.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
32,image32,image10101589_9265.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
33,image33,image10101589_9266.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
34,image34,image10101589_9267.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
35,image35,image10101589_9268.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
36,image36,image10101589_9269.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
37,image37,image10101589_9270.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
38,image38,image10101589_9271.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
39,image39,image10101589_9272.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
40,image40,image10203224_7870.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
41,image41,image10203224_7871.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
42,image42,image10203224_7872.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
43,image43,image10203224_7873.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
44,image44,image10203224_7874.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
45,image45,image10203224_7875.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
46,image46,image10203224_7876.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
47,image47,image10203224_7877.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
48,image48,image10203224_7878.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
49,image49,image10203224_7879.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
50,image50,image10203224_7880.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
51,image51,image10203224_7881.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
52,image52,image10203224_7882.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
53,image53,image10203224_7883.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
54,image54,image10203224_7884.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
55,image55,image10203224_7885.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
56,image56,image10203224_7886.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
57,image57,image10203224_7887.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
58,image58,image10203224_7888.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
59,image59,image10203224_7889.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
60,image60,image10203224_7890.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
61,image61,image10203224_7891.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
62,image62,image10203224_7892.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
63,image63,image10203224_7893.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
64,image64,image10203224_7894.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
65,image65,image10203224_7895.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
66,image66,image10203224_7896.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
67,image67,image10203224_7897.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
68,image68,image10203224_7898.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
69,image69,image10203224_7899.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
70,image70,image10203224_7900.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
71,image71,image10203224_7901.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
72,image72,image10203224_7902.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
73,image73,image10203224_7903.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
74,image74,image10208143_9472.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
75,image75,image10208143_9473.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
76,image76,image10208143_9474.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
77,image77,image10208143_9475.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
78,image78,image10208143_9476.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
79,image79,image10208143_9478.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
80,image80,image10208143_9479.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
81,image81,image10208143_9480.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
82,image82,image10208143_9481.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
83,image83,image10208143_9482.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
84,image84,image10208143_9483.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
85,image85,image10208143_9484.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
86,image86,image10208143_9485.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
87,image87,image10208143_9486.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
88,image88,image10208143_9487.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
89,image89,image10208143_9488.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
90,image90,image10208143_9489.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
91,image91,image10208143_9490.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
92,image92,image10208143_9491.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
93,image93,image10208143_9492.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
94,image94,image10208143_9493.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
95,image95,image10208143_9494.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
96,image96,image10208143_9495.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
97,image97,image10208143_9496.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
98,image98,image10208143_9497.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
99,image99,image10208143_9498.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
100,image100,image10208143_9499.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
101,image101,image10208143_9500.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
102,image102,image10208143_9501.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
103,image103,image10208143_9502.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
104,image104,image10208143_9503.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
105,image105,image10208143_9504.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
106,image106,image10208143_9505.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
107,image107,image10208143_9506.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
108,image108,image10208143_9507.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
109,image109,image10208143_9508.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
110,image110,image10222853_7271.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
111,image111,image10222853_7272.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
112,image112,image10222853_7273.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
113,image113,image10222853_7274.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
114,image114,image10222853_7275.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
115,image115,image10222853_7276.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
116,image116,image10222853_7277.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
117,image117,image10222853_7278.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
118,image118,image10222853_7279.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
119,image119,image10222853_7280.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
120,image120,image10222853_7281.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
121,image121,image10222853_7282.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
122,image122,image10222853_7283.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
123,image123,image10222853_7284.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
124,image124,image10222853_7285.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
125,image125,image10222853_7286.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
126,image126,image10222853_7287.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
127,image127,image10222853_7288.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
128,image128,image10222853_7289.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
129,image129,image10222853_7290.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
130,image130,image10222853_7291.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
131,image131,image10222853_7292.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
132,image132,image10222853_7293.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
133,image133,image10222853_7294.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
134,image134,image10222853_7295.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
135,image135,image10222853_7296.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
136,image136,image10222853_7297.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
137,image137,image10222853_7298.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
138,image138,image10222853_7299.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
139,image139,image10222853_7300.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
140,image140,image10222853_7301.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
141,image141,image10222853_7302.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
142,image142,image10222853_7303.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
143,image143,image10222853_7304.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
144,image144,image10249336_8010.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
145,image145,image10249336_8011.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
146,image146,image10249336_8012.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
147,image147,image10249336_8013.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
148,image148,image10249336_8014.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
149,image149,image10249336_8015.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
150,image150,image10249336_8016.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
151,image151,image10249336_8017.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
152,image152,image10249336_8018.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
153,image153,image10249336_8019.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
154,image154,image10249336_8020.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
155,image155,image10249336_8021.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
156,image156,image10249336_8022.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
157,image157,image10249336_8023.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
158,image158,image10249336_8024.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
159,image159,image10249336_8025.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
160,image160,image10249336_8026.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
161,image161,image10249336_8027.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
162,image162,image10249336_8028.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
163,image163,image10249336_8029.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
164,image164,image10249336_8030.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
165,image165,image10249336_8031.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
166,image166,image10249336_8032.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
167,image167,image10249336_8034.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
168,image168,image10249336_8035.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
169,image169,image10249336_8036.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
170,image170,image10249336_8037.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
171,image171,image10249336_8038.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
172,image172,image10249336_8039.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
173,image173,image10249336_8040.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
174,image174,image10249336_8041.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
175,image175,image10249336_8042.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
176,image176,image10249336_8043.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
177,image177,image10249336_8044.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
178,image178,image10249336_8045.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
179,image179,image10253148_7777.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
180,image180,image10253148_7778.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
181,image181,image10253148_7779.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
182,image182,image10253148_7780.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
183,image183,image10253148_7781.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
184,image184,image10253148_7782.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
185,image185,image10253148_7783.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
186,image186,image10253148_7784.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
187,image187,image10253148_7785.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
188,image188,image10253148_7786.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
189,image189,image10253148_7787.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
190,image190,image10253148_7788.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
191,image191,image10253148_7789.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
192,image192,image10253148_7790.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
193,image193,image10253148_7791.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
194,image194,image10253148_7792.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
195,image195,image10253148_7793.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
196,image196,image10253148_7794.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
197,image197,image10253148_7795.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
198,image198,image10253148_7796.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
199,image199,image10253148_7797.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
200,image200,image10253148_7798.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
201,image201,image10253148_7799.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
202,image202,image10253148_7800.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
203,image203,image10253148_7801.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
204,image204,image10253148_7802.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
205,image205,image10253148_7803.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
206,image206,image10253148_7804.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
207,image207,image10253148_7805.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
208,image208,image10253148_7806.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
209,image209,image10253148_7807.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
210,image210,image10253148_7808.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
211,image211,image10253148_7809.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
212,image212,image10253148_7810.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
213,image213,image10260309_9914.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
214,image214,image10260309_9915.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
215,image215,image10260309_9916.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
216,image216,image10260309_9917.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
217,image217,image10260309_9918.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
218,image218,image10260309_9919.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
219,image219,image10260309_9920.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
220,image220,image10260309_9921.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
221,image221,image10260309_9922.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
222,image222,image10260309_9923.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
223,image223,image10260309_9924.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
224,image224,image10260309_9925.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
225,image225,image10260309_9926.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
226,image226,image10260309_9927.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
227,image227,image10260309_9928.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
228,image228,image10260309_9929.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
229,image229,image10260309_9930.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
230,image230,image10260309_9931.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
231,image231,image10260309_9932.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
232,image232,image10260309_9933.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
233,image233,image10260309_9934.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
234,image234,image10260309_9935.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
235,image235,image10260309_9936.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
236,image236,image10260309_9937.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
237,image237,image10260309_9938.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
238,image238,image10260309_9939.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
239,image239,image10260309_9940.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
240,image240,image10260309_9941.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
241,image241,image10260309_9942.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
242,image242,image10260309_9943.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
243,image243,image10260309_9944.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
244,image244,image10260309_9945.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
245,image245,image10260309_9946.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
246,image246,image10260309_9947.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
247,image247,image10288185_9188.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
248,image248,image10288185_9189.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
249,image249,image10288185_9190.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
250,image250,image10288185_9191.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
251,image251,image10288185_9192.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
252,image252,image10288185_9193.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
253,image253,image10288185_9194.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
254,image254,image10288185_9195.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
255,image255,image10288185_9196.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
256,image256,image10288185_9197.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
257,image257,image10288185_9198.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
258,image258,image10288185_9199.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
259,image259,image10288185_9200.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
260,image260,image10288185_9201.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
261,image261,image10288185_9202.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
262,image262,image10288185_9203.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
263,image263,image10288185_9204.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
264,image264,image10288185_9205.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
265,image265,image10288185_9206.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
266,image266,image10288185_9207.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
267,image267,image10288185_9208.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
268,image268,image10288185_9209.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
269,image269,image10288185_9210.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
270,image270,image10288185_9211.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
271,image271,image10288185_9212.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
272,image272,image10288185_9213.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
273,image273,image10288185_9214.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
274,image274,image10288185_9215.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
275,image275,image10288185_9216.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
276,image276,image10288185_9217.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
277,image277,image10288185_9218.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
278,image278,image10288185_9219.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
279,image279,image10288185_9220.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
280,image280,image10288185_9221.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
281,image281,image10288185_9222.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
282,image282,image10288185_9223.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
283,image283,image10290427_6982.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
284,image284,image10290427_6983.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
285,image285,image10290427_6984.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
286,image286,image10290427_6985.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
287,image287,image10290427_6986.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
288,image288,image10290427_6987.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
289,image289,image10290427_6988.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
290,image290,image10290427_6989.npz,test,/Users/lesliemeng/ImPartial2/Data/iba1/test_image/
